commodity_name,state,district,market,min_price,max_price,modal_price,date
Soyabean,Madhya Pradesh,Mandsaur,Mandsaur,26.0,40.0,34.95,2019-12-04
Lemon,Madhya Pradesh,Ujjain,Ujjain(F&V),7.5,19.0,12.1,2019-11-20
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,28.5,43.0,38.3,2019-12-04
Soyabean,Madhya Pradesh,Neemuch,Neemuch,27.0,40.0,35.0,2019-12-04
Soyabean,Madhya Pradesh,Sagar,Rahatgarh,37.5,38.25,37.8,2019-12-04
Soyabean,Madhya Pradesh,Ratlam,Ratlam,17.5,40.55,34.7,2019-12-04
Chili+Red,Madhya Pradesh,Badwani,Anjad,30.0,45.0,35.0,2019-11-30
Brinjal,Madhya Pradesh,Dewas,Dewas(F&V),5.0,13.0,8.0,2019-11-20
Brinjal,Madhya Pradesh,Dhar,Rajgarh,4.0,8.0,6.6,2019-11-20
Soyabean,Madhya Pradesh,Khargone,Segaon,35.0,39.8,37.5,2019-12-04
Soyabean,Madhya Pradesh,Sheopur,Sheopurkalan,26.0,39.46,37.75,2019-12-04
Tomato,Madhya Pradesh,Mandsaur,Mandsaur(F&V),20.0,22.0,21.0,2019-11-19
Maize,Madhya Pradesh,Dhar,Badnawar,17.25,19.25,17.5,2019-11-20
Maize,Madhya Pradesh,Badwani,Badwani,16.0,17.65,16.61,2019-11-20
Maize,Madhya Pradesh,Dhar,Dhamnod,15.5,18.56,17.75,2019-11-20
Maize,Madhya Pradesh,Dhar,Dhar,15.5,18.02,16.5,2019-11-20
Maize,Madhya Pradesh,Narsinghpur,Gadarwada,13.42,18.01,15.32,2019-11-20
Maize,Madhya Pradesh,Jabalpur,Jabalpur,15.5,18.05,16.9,2019-11-20
Maize,Madhya Pradesh,Rajgarh,Khilchipur,14.2,20.1,17.5,2019-11-20
Maize,Madhya Pradesh,Ratlam,Ratlam,10.51,18.66,17.3,2019-11-20
Maize,Madhya Pradesh,Khargone,Segaon,16.1,17.0,16.8,2019-11-20
Coriander(Leaves),Madhya Pradesh,Harda,Timarni,7.0,10.0,9.5,2019-11-30
Corriander+seed,Madhya Pradesh,Mandsaur,Mandsaur,47.0,60.65,53.8,2019-11-30
Corriander+seed,Madhya Pradesh,Rajgarh,Narsinghgarh,45.0,67.0,56.0,2019-11-30
Corriander+seed,Madhya Pradesh,Rajgarh,Suthalia,30.0,63.8,57.0,2019-11-30
Cotton,Madhya Pradesh,Badwani,Anjad,35.75,55.5,47.0,2019-11-30
Masur+Dal,Madhya Pradesh,Ujjain,Ujjain,38.51,38.51,38.51,2019-11-20
Cabbage,Madhya Pradesh,Dewas,Dewas(F&V),4.0,13.0,8.0,2019-11-25
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,15.0,18.0,16.0,2019-11-25
Methi+Seeds,Madhya Pradesh,Ratlam,Ratlam,35.0,48.0,39.4,2019-11-20
Methi+Seeds,Madhya Pradesh,Ujjain,Ujjain,20.0,39.7,37.06,2019-11-20
Methi(Leaves),Madhya Pradesh,Narsinghpur,Gadarwada,8.0,12.0,10.0,2019-11-20
Potato,Madhya Pradesh,Guna,Guna(F&V),9.0,13.0,10.0,2019-11-29
Coriander(Leaves),Madhya Pradesh,Ujjain,Ujjain(F&V),14.0,30.5,22.4,2019-12-17
Mustard,Madhya Pradesh,Panna,Ajaygarh,36.5,36.6,36.6,2019-11-20
Mustard,Madhya Pradesh,Dhar,Dhar,35.0,35.0,35.0,2019-11-20
Mustard,Madhya Pradesh,Jabalpur,Jabalpur,33.55,34.25,34.0,2019-11-20
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),8.0,17.0,13.2,2019-12-04
Corriander+seed,Madhya Pradesh,Mandsaur,Mandsaur,37.5,63.03,50.5,2019-12-17
Corriander+seed,Madhya Pradesh,Neemuch,Neemuch,48.0,64.41,54.0,2019-12-17
Dry+Chillies,Madhya Pradesh,Chhindwara,Chhindwara,86.58,86.58,86.58,2019-11-30
Wheat,Madhya Pradesh,Jhabua,Jhabua,22.0,22.0,22.0,2019-12-24
Tomato,Madhya Pradesh,Dewas,Haatpipliya,21.0,26.0,25.0,2019-12-24
Tomato,Madhya Pradesh,Indore,Indore(F&V),2.5,16.0,7.5,2019-12-24
Tomato,Madhya Pradesh,Dhar,Rajgarh,4.0,5.0,4.15,2019-12-24
Garlic,Madhya Pradesh,Dewas,Haatpipliya,66.0,81.0,76.0,2019-11-30
Wheat,Madhya Pradesh,Dhar,Dhar,20.9,23.98,21.7,2019-11-19
Wheat,Madhya Pradesh,Jabalpur,Jabalpur,20.21,21.31,20.77,2019-11-19
Wheat,Madhya Pradesh,Jhabua,Jhabua,19.0,22.25,20.63,2019-11-19
Wheat,Madhya Pradesh,Rajgarh,Khilchipur,20.31,20.85,20.6,2019-11-19
Wheat,Madhya Pradesh,Shajapur,Nalkehda,20.0,40.65,20.4,2019-11-19
Ginger(Dry),Madhya Pradesh,Dewas,Haatpipliya,60.0,67.0,63.0,2019-11-30
Cotton,Madhya Pradesh,Khargone,Khargone,38.0,55.5,51.5,2019-12-17
Brinjal,Madhya Pradesh,Badwani,Sendhwa,4.0,8.5,5.0,2019-12-30
Ginger(Green),Madhya Pradesh,Rajgarh,Narsinghgarh,39.0,40.0,39.5,2019-11-30
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),26.0,75.0,48.11,2019-11-30
Onion,Madhya Pradesh,Dhar,Dhar(F&V),10.0,50.0,35.0,2019-11-20
White+Peas,Madhya Pradesh,Jabalpur,Jabalpur,19.0,19.0,19.0,2019-11-19
Soyabean,Madhya Pradesh,Shajapur,Akodia,20.0,38.9,35.0,2019-11-26
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,31.51,38.47,36.0,2019-11-26
Soyabean,Madhya Pradesh,Sheopur,Sheopurbadod,30.99,36.01,34.0,2019-11-26
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,16.0,20.0,18.0,2019-12-30
Wheat,Madhya Pradesh,Jhabua,Thandla,20.0,21.35,20.67,2019-12-24
Green+Chilli,Madhya Pradesh,Dewas,Dewas(F&V),7.0,14.0,9.0,2019-11-30
Green+Chilli,Madhya Pradesh,Dewas,Haatpipliya,19.0,23.0,21.0,2019-11-30
Green+Chilli,Madhya Pradesh,Rajgarh,Narsinghgarh,7.5,8.0,7.9,2019-11-30
Green+Chilli,Madhya Pradesh,Khandwa,Pandhana(F&V),16.0,18.0,17.0,2019-11-30
Green+Chilli,Madhya Pradesh,Ujjain,Ujjain(F&V),14.0,36.0,28.4,2019-11-30
Linseed,Madhya Pradesh,Dindori,Dindori,45.0,45.5,45.0,2019-11-30
Green+Peas,Madhya Pradesh,Dhar,Badnawar,10.0,21.55,17.4,2019-11-30
White+Peas,Madhya Pradesh,Raisen,Udaipura,50.0,50.0,50.0,2019-12-24
Paddy(Dhan)(Common),Madhya Pradesh,Jabalpur,Jabalpur,13.2,20.2,15.25,2019-11-20
Groundnut,Madhya Pradesh,Badwani,Anjad,57.0,57.0,57.0,2019-11-30
Green+Peas,Madhya Pradesh,Dhar,Badnawar,14.0,24.25,22.0,2019-11-25
Green+Peas,Madhya Pradesh,Jabalpur,Jabalpur(F&V),7.4,16.6,12.0,2019-11-25
Lemon,Madhya Pradesh,Harda,Timarni,10.0,15.0,12.5,2019-11-30
Lemon,Madhya Pradesh,Ujjain,Ujjain(F&V),6.5,19.5,13.2,2019-11-30
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),24.0,56.0,33.2,2019-12-16
Linseed,Madhya Pradesh,Mandsaur,Mandsaur,48.02,52.0,50.0,2019-11-30
Peas(Dry),Madhya Pradesh,Dhar,Dhar,19.0,39.05,22.5,2019-11-20
Peas(Dry),Madhya Pradesh,Jabalpur,Jabalpur,41.05,57.8,52.4,2019-11-20
Peas(Dry),Madhya Pradesh,Ujjain,Ujjain,21.91,23.41,22.51,2019-11-20
Maize,Madhya Pradesh,Badwani,Anjad,14.5,19.25,16.85,2019-11-30
Maize,Madhya Pradesh,Dhar,Badnawar,18.45,19.65,19.6,2019-11-30
Maize,Madhya Pradesh,Mandsaur,Mandsaur,17.81,19.13,18.4,2019-11-30
Maize,Madhya Pradesh,Rajgarh,Narsinghgarh,16.5,16.5,16.5,2019-11-30
Maize,Madhya Pradesh,Rajgarh,Suthalia,17.65,17.96,17.65,2019-11-30
Methi+Seeds,Madhya Pradesh,Dhar,Dhar,28.0,30.02,29.5,2019-11-22
Peas(Dry),Madhya Pradesh,Ujjain,Badnagar,18.4,23.99,21.2,2019-12-06
Groundnut,Madhya Pradesh,Neemuch,Neemuch,33.6,46.01,40.0,2019-11-25
Soyabean,Madhya Pradesh,Rajgarh,Khilchipur,37.0,42.56,38.0,2019-12-25
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,38.0,44.0,41.0,2019-12-25
Methi+Seeds,Madhya Pradesh,Mandsaur,Mandsaur,38.4,54.2,42.0,2019-11-30
Methi(Leaves),Madhya Pradesh,Harda,Timarni,12.0,20.0,16.0,2019-11-30
Wheat,Madhya Pradesh,Jhabua,Thandla,19.5,21.29,20.39,2019-11-22
Soyabean,Madhya Pradesh,Dindori,Gorakhpur,37.0,39.0,38.0,2019-12-22
Soyabean,Madhya Pradesh,Dewas,Sonkatch,30.0,43.1,43.0,2019-12-22
Mustard,Madhya Pradesh,Mandsaur,Mandsaur,34.01,39.9,36.9,2019-11-30
Guava,Madhya Pradesh,Sheopur,Syopurkalan(F&V),5.0,5.3,5.15,2019-11-27
Garlic,Madhya Pradesh,Narsinghpur,Gadarwada,60.0,120.0,90.0,2019-11-21
Soyabean,Madhya Pradesh,Ujjain,Badnagar,24.72,40.2,37.9,2019-11-28
Soyabean,Madhya Pradesh,Chhatarpur,Chhatarpur,32.5,36.5,34.8,2019-11-28
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,34.11,38.17,34.67,2019-11-28
Soyabean,Madhya Pradesh,Narsinghpur,Kareli,33.5,38.7,36.1,2019-11-28
Soyabean,Madhya Pradesh,Khargone,Khargone,28.0,40.25,37.5,2019-11-28
Onion,Madhya Pradesh,Dewas,Dewas(F&V),24.0,42.0,32.0,2019-11-30
Soyabean,Madhya Pradesh,Sheopur,Sheopurbadod,33.5,36.85,34.9,2019-11-28
Onion,Madhya Pradesh,Dewas,Haatpipliya,19.0,25.0,23.0,2019-11-30
Soyabean,Madhya Pradesh,Jhabua,Thandla,35.0,38.0,37.0,2019-11-28
Ginger(Dry),Madhya Pradesh,Narsinghpur,Gadarwada,50.0,80.0,65.0,2019-11-21
Green+Chilli,Madhya Pradesh,Ujjain,Ujjain(F&V),15.0,22.0,17.2,2019-12-16
Corriander+seed,Madhya Pradesh,Shajapur,Nalkehda,50.0,64.0,60.0,2019-11-26
Paddy(Dhan)(Basmati),Madhya Pradesh,Gwalior,Dabra,23.0,28.0,25.0,2019-11-30
Cotton,Madhya Pradesh,Badwani,Badwani,42.4,56.0,50.97,2019-11-26
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Neemuch,84.01,132.51,112.01,2019-11-25
Jowar(Sorghum),Madhya Pradesh,Neemuch,Neemuch,18.35,18.35,18.35,2019-11-25
Jowar(Sorghum),Madhya Pradesh,Sheopur,Sheopurkalan,17.5,19.0,18.85,2019-11-25
Paddy(Dhan)(Common),Madhya Pradesh,Vidisha,Vidisha,14.4,25.4,21.5,2019-11-30
Pomegranate,Madhya Pradesh,Harda,Harda(F&V),28.0,36.0,35.0,2019-12-20
Soyabean,Madhya Pradesh,Khargone,Badwaha,28.75,37.3,33.4,2019-11-18
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,32.81,37.22,35.75,2019-11-18
Soyabean,Madhya Pradesh,Dindori,Gorakhpur,30.0,30.0,30.0,2019-11-18
Soyabean,Madhya Pradesh,Ashoknagar,Mungawali,26.1,38.2,36.5,2019-11-18
Soyabean,Madhya Pradesh,Shajapur,Shajapur,34.0,41.11,38.45,2019-11-18
Soyabean,Madhya Pradesh,Sheopur,Sheopurbadod,31.0,36.65,33.7,2019-11-18
Soyabean,Madhya Pradesh,Sheopur,Sheopurkalan,27.0,38.46,37.0,2019-11-18
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,18.0,21.0,19.0,2019-12-20
Cabbage,Madhya Pradesh,Indore,Indore(F&V),3.0,6.0,4.0,2019-12-20
Potato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),5.0,16.0,12.0,2019-12-06
Peas+Wet,Madhya Pradesh,Dhar,Badnawar(F&V),14.0,22.0,17.0,2019-11-30
Peas+Wet,Madhya Pradesh,Ujjain,Ujjain(F&V),30.5,55.0,36.2,2019-11-30
Groundnut,Madhya Pradesh,Shivpuri,Shivpuri,31.0,48.95,38.0,2019-11-25
Indian+Beans+(Seam),Madhya Pradesh,Chhindwara,Chhindwara(F&V),8.0,10.0,9.0,2019-12-23
Soyabean,Madhya Pradesh,Dhar,Dhar,27.0,41.5,35.6,2019-11-20
Soyabean,Madhya Pradesh,Ashoknagar,Isagarh,34.0,39.05,37.5,2019-11-20
Soyabean,Madhya Pradesh,Ujjain,Ujjain,21.0,41.6,36.11,2019-11-20
Potato,Madhya Pradesh,Mandsaur,Mandsaur(F&V),8.0,11.0,9.0,2019-11-30
Wheat,Madhya Pradesh,Dindori,Dindori,19.0,19.7,19.5,2019-11-23
Cauliflower,Madhya Pradesh,Burhanpur,Burhanpur(F&V),11.0,30.0,18.0,2019-11-25
Wheat,Madhya Pradesh,Sheopur,Sheopurbadod,18.84,20.0,19.65,2019-11-23
Linseed,Madhya Pradesh,Mandsaur,Mandsaur,50.9,54.89,52.9,2019-11-25
Linseed,Madhya Pradesh,Neemuch,Neemuch,48.0,53.9,52.0,2019-11-25
Kulthi(Horse+Gram),Madhya Pradesh,Ratlam,Jaora,37.51,42.42,41.0,2019-12-04
Kulthi(Horse+Gram),Madhya Pradesh,Mandsaur,Piplya,29.4,39.61,36.0,2019-12-04
Chili+Red,Madhya Pradesh,Indore,Indore,50.0,130.6,90.0,2019-12-04
Tomato,Madhya Pradesh,Jabalpur,Jabalpur(F&V),5.0,13.0,8.0,2019-11-20
Maize,Madhya Pradesh,Shajapur,Agar,17.0,18.7,17.2,2019-11-25
Maize,Madhya Pradesh,Dhar,Badnawar,16.95,18.3,18.0,2019-11-25
Maize,Madhya Pradesh,Betul,Betul,14.0,18.5,18.0,2019-11-25
Maize,Madhya Pradesh,Betul,Bhensdehi,15.8,15.8,15.8,2019-11-25
Maize,Madhya Pradesh,Jabalpur,Jabalpur,16.9,18.6,17.75,2019-11-25
Maize,Madhya Pradesh,Mandsaur,Mandsaur,16.51,20.1,18.3,2019-11-25
Maize,Madhya Pradesh,Neemuch,Neemuch,18.7,20.8,19.28,2019-11-25
Maize,Madhya Pradesh,Ratlam,Ratlam,17.33,18.61,17.75,2019-11-25
Maize,Madhya Pradesh,Sheopur,Sheopurkalan,16.5,17.25,17.0,2019-11-25
Maize,Madhya Pradesh,Dewas,Sonkatch,14.0,16.0,15.0,2019-11-25
Maize,Madhya Pradesh,Ujjain,Ujjain,16.12,16.12,16.12,2019-11-25
Spinach,Madhya Pradesh,Shivpuri,Shivpuri(F&V),12.0,12.0,12.0,2019-11-25
Wheat,Madhya Pradesh,Ujjain,Badnagar,10.35,23.55,21.9,2019-11-26
Wheat,Madhya Pradesh,Dindori,Dindori,18.5,19.7,18.5,2019-11-26
Wheat,Madhya Pradesh,Jhabua,Jhabua,19.0,20.6,19.8,2019-11-26
Wheat,Madhya Pradesh,Jhabua,Thandla,17.0,21.3,19.0,2019-11-26
Green+Peas,Madhya Pradesh,Dhar,Badnawar,21.15,21.15,21.15,2019-12-19
Raddish,Madhya Pradesh,Harda,Harda(F&V),10.0,13.0,12.0,2019-12-20
Wheat,Madhya Pradesh,Panna,Ajaygarh,19.3,19.8,19.5,2019-11-20
Wheat,Madhya Pradesh,Dhar,Dhar,20.0,23.86,21.7,2019-11-20
Wheat,Madhya Pradesh,Ashoknagar,Isagarh,17.6,21.55,19.95,2019-11-20
Wheat,Madhya Pradesh,Jabalpur,Jabalpur,20.25,22.99,20.93,2019-11-20
Groundnut,Madhya Pradesh,Neemuch,Neemuch,20.01,42.91,38.01,2019-12-19
Wheat,Madhya Pradesh,Ujjain,Ujjain,19.0,25.83,22.71,2019-11-20
Wheat,Madhya Pradesh,Panna,Ajaygarh,19.5,19.9,19.8,2019-12-18
Wheat,Madhya Pradesh,Sehore,Ashta,20.72,23.41,22.2,2019-12-18
Masur+Dal,Madhya Pradesh,Ujjain,Ujjain,24.02,36.02,36.02,2019-11-25
Wheat,Madhya Pradesh,Gwalior,Dabra,22.1,22.3,22.2,2019-11-22
Wheat,Madhya Pradesh,Dewas,Khategaon,20.0,21.0,20.4,2019-11-22
Methi+Seeds,Madhya Pradesh,Ujjain,Badnagar,37.0,44.01,40.51,2019-11-25
Methi+Seeds,Madhya Pradesh,Mandsaur,Mandsaur,38.0,50.5,42.9,2019-11-25
Methi+Seeds,Madhya Pradesh,Neemuch,Neemuch,34.0,50.7,44.11,2019-11-25
Methi+Seeds,Madhya Pradesh,Ratlam,Ratlam,37.0,37.01,37.01,2019-11-25
Methi+Seeds,Madhya Pradesh,Ujjain,Ujjain,40.99,41.71,41.71,2019-11-25
Wheat,Madhya Pradesh,Ujjain,Ujjain,17.5,26.66,21.87,2019-11-22
Wheat,Madhya Pradesh,Khargone,Badwaha,21.2,21.43,21.25,2019-12-18
Wheat,Madhya Pradesh,Betul,Betul,19.0,21.71,21.15,2019-12-18
Wheat,Madhya Pradesh,Jabalpur,Jabalpur,20.0,20.86,20.3,2019-12-18
Wheat,Madhya Pradesh,Khandwa,Khandwa,20.5,22.1,21.6,2019-12-18
Wheat,Madhya Pradesh,Rajgarh,Khilchipur,21.1,21.25,21.2,2019-12-18
White+Peas,Madhya Pradesh,Jabalpur,Jabalpur,19.65,22.05,22.05,2019-11-20
Wheat,Madhya Pradesh,Shajapur,Nalkehda,20.35,21.22,20.8,2019-12-18
Wheat,Madhya Pradesh,Neemuch,Neemuch,20.7,25.51,22.5,2019-12-18
Wheat,Madhya Pradesh,Sheopur,Sheopurkalan,19.99,20.78,20.38,2019-12-18
Wheat,Madhya Pradesh,Ujjain,Ujjain,15.01,25.17,22.47,2019-12-18
Soyabean,Madhya Pradesh,Dhar,Badnawar,15.0,40.1,35.0,2019-11-30
Soyabean,Madhya Pradesh,Mandsaur,Mandsaur,24.0,39.25,34.75,2019-11-30
Soyabean,Madhya Pradesh,Rajgarh,Suthalia,24.05,38.05,35.5,2019-11-30
Soyabean,Madhya Pradesh,Vidisha,Vidisha,23.5,40.0,37.4,2019-11-30
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),7.0,14.0,8.11,2019-11-30
Cucumbar(Kheera),Madhya Pradesh,Indore,Indore(F&V),6.0,15.0,10.0,2019-11-15
Methi(Leaves),Madhya Pradesh,Chhindwara,Chhindwara(F&V),4.0,6.0,5.0,2019-12-07
Taramira,Madhya Pradesh,Mandsaur,Mandsaur,33.41,33.41,33.41,2019-11-30
Cotton,Madhya Pradesh,Jhabua,Thandla,60.0,68.5,64.0,2019-12-27
Indian+Beans+(Seam),Madhya Pradesh,Harda,Harda(F&V),20.0,25.0,22.0,2019-12-16
Mustard,Madhya Pradesh,Jabalpur,Jabalpur,30.0,33.15,32.75,2019-11-25
Mustard,Madhya Pradesh,Mandsaur,Mandsaur,32.0,41.45,36.9,2019-11-25
Mustard,Madhya Pradesh,Neemuch,Neemuch,30.0,39.7,37.0,2019-11-25
Mustard,Madhya Pradesh,Ratlam,Ratlam,30.0,30.4,30.4,2019-11-25
Mustard,Madhya Pradesh,Sheopur,Sheopurkalan,38.5,39.7,39.1,2019-11-25
Ginger(Dry),Madhya Pradesh,Chhindwara,Chhindwara(F&V),55.0,57.0,56.0,2019-12-27
Ginger(Dry),Madhya Pradesh,Dewas,Haatpipliya,55.0,65.0,64.0,2019-12-27
Wheat,Madhya Pradesh,Sagar,Jaisinagar,19.0,20.0,19.5,2019-11-26
Banana,Madhya Pradesh,Dhar,Dhar(F&V),10.0,22.0,18.0,2019-11-20
Wheat,Madhya Pradesh,Shajapur,Nalkehda,20.0,20.9,20.5,2019-11-26
Wheat,Madhya Pradesh,Dhar,Badnawar,20.05,23.65,22.95,2019-11-30
Wheat,Madhya Pradesh,Mandsaur,Mandsaur,20.2,24.52,21.1,2019-11-30
Wheat,Madhya Pradesh,Rajgarh,Suthalia,19.75,20.15,20.02,2019-11-30
Wheat,Madhya Pradesh,Vidisha,Vidisha,19.6,23.7,21.4,2019-11-30
Green+Chilli,Madhya Pradesh,Chhindwara,Chhindwara(F&V),13.0,15.0,14.0,2019-12-27
Green+Chilli,Madhya Pradesh,Dewas,Haatpipliya,24.0,30.0,29.0,2019-12-27
Groundnut,Madhya Pradesh,Neemuch,Neemuch,20.01,41.6,33.5,2019-12-09
Cotton,Madhya Pradesh,Khargone,Badwaha,33.25,55.5,49.0,2019-12-01
Lemon,Madhya Pradesh,Ujjain,Ujjain(F&V),7.5,18.0,13.24,2019-12-16
Green+Chilli,Madhya Pradesh,Shivpuri,Shivpuri(F&V),14.0,14.0,14.0,2019-11-30
Mustard,Madhya Pradesh,Guna,Guna,33.0,33.0,33.0,2019-12-05
Peas(Dry),Madhya Pradesh,Narsinghpur,Kareli,57.0,58.06,57.53,2019-11-20
Onion,Madhya Pradesh,Chhindwara,Chhindwara(F&V),25.0,35.0,30.0,2019-12-27
Cauliflower,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,22.0,16.26,2019-11-27
Maize,Madhya Pradesh,Khargone,Badwaha,17.9,18.65,18.25,2019-12-16
Maize,Madhya Pradesh,Khargone,Bhikangaon,16.61,21.7,18.4,2019-12-16
Maize,Madhya Pradesh,Dhar,Dhamnod,16.25,19.53,18.75,2019-12-16
Maize,Madhya Pradesh,Khargone,Khargone,17.25,22.75,18.8,2019-12-16
Maize,Madhya Pradesh,Neemuch,Neemuch,17.75,23.23,19.9,2019-12-16
Maize,Madhya Pradesh,Ratlam,Ratlam,19.38,19.81,19.72,2019-12-16
Soyabean,Madhya Pradesh,Sehore,Ashta,20.0,43.81,38.6,2019-12-02
Soyabean,Madhya Pradesh,Dhar,Badnawar,15.0,40.5,35.0,2019-12-02
Soyabean,Madhya Pradesh,Khargone,Badwaha,34.9,39.4,37.9,2019-12-02
Soyabean,Madhya Pradesh,Khargone,Bhikangaon,27.5,41.81,37.85,2019-12-02
Soyabean,Madhya Pradesh,Shivpuri,Kolaras,27.05,42.8,37.95,2019-12-02
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,28.1,40.8,36.9,2019-12-02
Soyabean,Madhya Pradesh,Neemuch,Neemuch,27.0,40.09,37.0,2019-12-02
Soyabean,Madhya Pradesh,Ratlam,Ratlam,15.61,41.0,33.42,2019-12-02
Soyabean,Madhya Pradesh,Sheopur,Sheopurbadod,27.01,37.46,33.45,2019-12-02
Soyabean,Madhya Pradesh,Sheopur,Sheopurkalan,32.02,39.36,37.81,2019-12-02
Peas+Wet,Madhya Pradesh,Dewas,Haatpipliya,23.0,29.0,28.0,2019-12-27
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,29.0,42.95,38.5,2019-12-06
Soyabean,Madhya Pradesh,Ashoknagar,Shadora,31.11,39.41,38.31,2019-12-06
Ajwan,Madhya Pradesh,Neemuch,Neemuch,18.2,24.1,21.0,2019-12-21
